Span,Height,Amplitude,Beam_tip_depth,Beam_start_depth,bc_X_position
-1.011230469,0.764648438,-0.293457031,0.895410156,2.018066406,0.180664063
-1.011230469,0.090820313,0.643066406,0.895410156,2.018066406,0.180664063
-1.011230469,0.090820313,-0.293457031,0.401855469,2.018066406,0.180664063
-1.011230469,0.090820313,-0.293457031,0.895410156,1.279785156,0.180664063
-1.011230469,0.090820313,-0.293457031,0.895410156,2.018066406,2.192382813
-1.011230469,0.090820313,-0.293457031,0.895410156,2.018066406,0.180664063
-1.494873047,-1.117675781,0.067138672,0.640771484,1.835693359,4.221191406
-0.654052734,-1.117675781,0.067138672,0.640771484,1.835693359,4.221191406
-1.494873047,-0.062988281,0.067138672,0.640771484,1.835693359,4.221191406
-1.494873047,-1.117675781,0.938720703,0.640771484,1.835693359,4.221191406
-1.494873047,-1.117675781,0.067138672,0.769970703,1.835693359,4.221191406
-1.494873047,-1.117675781,0.067138672,0.640771484,2.232666016,4.221191406
-1.494873047,-1.117675781,0.067138672,0.640771484,1.835693359,4.606933594
-1.494873047,-0.062988281,0.938720703,0.769970703,2.232666016,4.606933594
-0.654052734,-1.117675781,0.938720703,0.769970703,2.232666016,4.606933594
-0.654052734,-0.062988281,0.067138672,0.769970703,2.232666016,4.606933594
-0.654052734,-0.062988281,0.938720703,0.640771484,2.232666016,4.606933594
-0.654052734,-0.062988281,0.938720703,0.769970703,1.835693359,4.606933594
-0.654052734,-0.062988281,0.938720703,0.769970703,2.232666016,4.221191406
-0.654052734,-0.062988281,0.938720703,0.769970703,2.232666016,4.606933594
0.255126953,1.382324219,1.817138672,0.990771484,1.085693359,1.721191406
1.095947266,1.382324219,1.817138672,0.990771484,1.085693359,1.721191406
0.255126953,-2.562988281,1.817138672,0.990771484,1.085693359,1.721191406
0.255126953,1.382324219,-0.811279297,0.990771484,1.085693359,1.721191406
0.255126953,1.382324219,1.817138672,0.419970703,1.085693359,1.721191406
0.255126953,1.382324219,1.817138672,0.990771484,1.482666016,1.721191406
0.255126953,1.382324219,1.817138672,0.990771484,1.085693359,2.106933594
0.255126953,-2.562988281,-0.811279297,0.419970703,1.482666016,2.106933594
1.095947266,1.382324219,-0.811279297,0.419970703,1.482666016,2.106933594
1.095947266,-2.562988281,1.817138672,0.419970703,1.482666016,2.106933594
1.095947266,-2.562988281,-0.811279297,0.990771484,1.482666016,2.106933594
1.095947266,-2.562988281,-0.811279297,0.419970703,1.085693359,2.106933594
1.095947266,-2.562988281,-0.811279297,0.419970703,1.482666016,1.721191406
1.095947266,-2.562988281,-0.811279297,0.419970703,1.482666016,2.106933594
1.130126953,-2.367675781,-0.807861328,0.465771484,1.460693359,0.471191406
0.220947266,-2.367675781,-0.807861328,0.465771484,1.460693359,0.471191406
1.130126953,-1.312988281,-0.807861328,0.465771484,1.460693359,0.471191406
1.130126953,-2.367675781,0.063720703,0.465771484,1.460693359,0.471191406
1.130126953,-2.367675781,-0.807861328,0.594970703,1.460693359,0.471191406
1.130126953,-2.367675781,-0.807861328,0.465771484,1.107666016,0.471191406
1.130126953,-2.367675781,-0.807861328,0.465771484,1.460693359,0.856933594
1.130126953,-1.312988281,0.063720703,0.594970703,1.107666016,0.856933594
0.220947266,-2.367675781,0.063720703,0.594970703,1.107666016,0.856933594
0.220947266,-1.312988281,-0.807861328,0.594970703,1.107666016,0.856933594
0.220947266,-1.312988281,0.063720703,0.465771484,1.107666016,0.856933594
0.220947266,-1.312988281,0.063720703,0.594970703,1.460693359,0.856933594
0.220947266,-1.312988281,0.063720703,0.594970703,1.107666016,0.471191406
0.220947266,-1.312988281,0.063720703,0.594970703,1.107666016,0.856933594
-0.619873047,0.132324219,0.942138672,0.815771484,2.210693359,2.971191406
1.970947266,0.132324219,0.942138672,0.815771484,2.210693359,2.971191406
-0.619873047,1.187011719,0.942138672,0.815771484,2.210693359,2.971191406
-0.619873047,0.132324219,1.813720703,0.815771484,2.210693359,2.971191406
-0.619873047,0.132324219,0.942138672,0.944970703,2.210693359,2.971191406
-0.619873047,0.132324219,0.942138672,0.815771484,1.857666016,2.971191406
-0.619873047,0.132324219,0.942138672,0.815771484,2.210693359,3.356933594
-0.619873047,1.187011719,1.813720703,0.944970703,1.857666016,3.356933594
1.970947266,0.132324219,1.813720703,0.944970703,1.857666016,3.356933594
1.970947266,1.187011719,0.942138672,0.944970703,1.857666016,3.356933594
1.970947266,1.187011719,1.813720703,0.815771484,1.857666016,3.356933594
1.970947266,1.187011719,1.813720703,0.944970703,2.210693359,3.356933594
1.970947266,1.187011719,1.813720703,0.944970703,1.857666016,2.971191406
1.970947266,1.187011719,1.813720703,0.944970703,1.857666016,3.356933594
-0.182373047,-2.992675781,1.379638672,0.728271484,2.398193359,4.846191406
-0.216552734,-2.992675781,1.379638672,0.728271484,2.398193359,4.846191406
-0.182373047,-0.687988281,1.379638672,0.728271484,2.398193359,4.846191406
-0.182373047,-2.992675781,-0.373779297,0.728271484,2.398193359,4.846191406
-0.182373047,-2.992675781,1.379638672,0.332470703,2.398193359,4.846191406
-0.182373047,-2.992675781,1.379638672,0.728271484,1.295166016,4.846191406
-0.182373047,-2.992675781,1.379638672,0.728271484,2.398193359,2.731933594
-0.182373047,-0.687988281,-0.373779297,0.332470703,1.295166016,2.731933594
-0.216552734,-2.992675781,-0.373779297,0.332470703,1.295166016,2.731933594
-0.216552734,-0.687988281,1.379638672,0.332470703,1.295166016,2.731933594
-0.216552734,-0.687988281,-0.373779297,0.728271484,1.295166016,2.731933594
-0.216552734,-0.687988281,-0.373779297,0.332470703,2.398193359,2.731933594
-0.216552734,-0.687988281,-0.373779297,0.332470703,1.295166016,4.846191406
-0.216552734,-0.687988281,-0.373779297,0.332470703,1.295166016,2.731933594
1.567626953,-0.492675781,-0.370361328,0.378271484,1.648193359,2.346191406
1.533447266,-0.492675781,-0.370361328,0.378271484,1.648193359,2.346191406
1.567626953,1.812011719,-0.370361328,0.378271484,1.648193359,2.346191406
1.567626953,-0.492675781,1.376220703,0.378271484,1.648193359,2.346191406
1.567626953,-0.492675781,-0.370361328,0.682470703,1.648193359,2.346191406
1.567626953,-0.492675781,-0.370361328,0.378271484,2.045166016,2.346191406
1.567626953,-0.492675781,-0.370361328,0.378271484,1.648193359,0.231933594
1.567626953,1.812011719,1.376220703,0.682470703,2.045166016,0.231933594
1.533447266,-0.492675781,1.376220703,0.682470703,2.045166016,0.231933594
1.533447266,1.812011719,-0.370361328,0.682470703,2.045166016,0.231933594
1.533447266,1.812011719,1.376220703,0.378271484,2.045166016,0.231933594
1.533447266,1.812011719,1.376220703,0.682470703,1.648193359,0.231933594
1.533447266,1.812011719,1.376220703,0.682470703,2.045166016,2.346191406
1.533447266,1.812011719,1.376220703,0.682470703,2.045166016,0.231933594
0.692626953,-1.742675781,0.504638672,0.903271484,1.273193359,1.096191406
-1.091552734,-1.742675781,0.504638672,0.903271484,1.273193359,1.096191406
0.692626953,0.562011719,0.504638672,0.903271484,1.273193359,1.096191406
0.692626953,-1.742675781,0.501220703,0.903271484,1.273193359,1.096191406
0.692626953,-1.742675781,0.504638672,0.857470703,1.273193359,1.096191406
0.692626953,-1.742675781,0.504638672,0.903271484,2.420166016,1.096191406
0.692626953,-1.742675781,0.504638672,0.903271484,1.273193359,1.481933594
0.692626953,0.562011719,0.501220703,0.857470703,2.420166016,1.481933594
-1.091552734,-1.742675781,0.501220703,0.857470703,2.420166016,1.481933594
-1.091552734,0.562011719,0.504638672,0.857470703,2.420166016,1.481933594
-1.091552734,0.562011719,0.501220703,0.903271484,2.420166016,1.481933594
-1.091552734,0.562011719,0.501220703,0.857470703,1.273193359,1.481933594
-1.091552734,0.562011719,0.501220703,0.857470703,2.420166016,1.096191406
-1.091552734,0.562011719,0.501220703,0.857470703,2.420166016,1.481933594
-1.057373047,0.757324219,-1.245361328,0.553271484,2.023193359,3.596191406
0.658447266,0.757324219,-1.245361328,0.553271484,2.023193359,3.596191406
-1.057373047,-1.937988281,-1.245361328,0.553271484,2.023193359,3.596191406
-1.057373047,0.757324219,-1.248779297,0.553271484,2.023193359,3.596191406
-1.057373047,0.757324219,-1.245361328,0.507470703,2.023193359,3.596191406
-1.057373047,0.757324219,-1.245361328,0.553271484,1.670166016,3.596191406
-1.057373047,0.757324219,-1.245361328,0.553271484,2.023193359,3.981933594
-1.057373047,-1.937988281,-1.248779297,0.507470703,1.670166016,3.981933594
0.658447266,0.757324219,-1.248779297,0.507470703,1.670166016,3.981933594
0.658447266,-1.937988281,-1.245361328,0.507470703,1.670166016,3.981933594
0.658447266,-1.937988281,-1.248779297,0.553271484,1.670166016,3.981933594
0.658447266,-1.937988281,-1.248779297,0.507470703,2.023193359,3.981933594
0.658447266,-1.937988281,-1.248779297,0.507470703,1.670166016,3.596191406
0.658447266,-1.937988281,-1.248779297,0.507470703,1.670166016,3.981933594
-0.838623047,-2.055175781,0.285888672,0.334521484,1.179443359,2.658691406
-0.435302734,-2.055175781,0.285888672,0.334521484,1.179443359,2.658691406
-0.838623047,-1.000488281,0.285888672,0.334521484,1.179443359,2.658691406
-0.838623047,-2.055175781,-0.592529297,0.334521484,1.179443359,2.658691406
-0.838623047,-2.055175781,0.285888672,0.988720703,1.179443359,2.658691406
-0.838623047,-2.055175781,0.285888672,0.334521484,1.576416016,2.658691406
-0.838623047,-2.055175781,0.285888672,0.334521484,1.179443359,4.919433594
-0.838623047,-1.000488281,-0.592529297,0.988720703,1.576416016,4.919433594
-0.435302734,-2.055175781,-0.592529297,0.988720703,1.576416016,4.919433594
-0.435302734,-1.000488281,0.285888672,0.988720703,1.576416016,4.919433594
-0.435302734,-1.000488281,-0.592529297,0.334521484,1.576416016,4.919433594
-0.435302734,-1.000488281,-0.592529297,0.988720703,1.179443359,4.919433594
-0.435302734,-1.000488281,-0.592529297,0.988720703,1.576416016,2.658691406
-0.435302734,-1.000488281,-0.592529297,0.988720703,1.576416016,4.919433594
0.911376953,0.444824219,-1.464111328,0.684521484,1.929443359,0.158691406
1.314697266,0.444824219,-1.464111328,0.684521484,1.929443359,0.158691406
0.911376953,1.499511719,-1.464111328,0.684521484,1.929443359,0.158691406
0.911376953,0.444824219,1.157470703,0.684521484,1.929443359,0.158691406
0.911376953,0.444824219,-1.464111328,0.638720703,1.929443359,0.158691406
0.911376953,0.444824219,-1.464111328,0.684521484,2.326416016,0.158691406
0.911376953,0.444824219,-1.464111328,0.684521484,1.929443359,2.419433594
0.911376953,1.499511719,1.157470703,0.638720703,2.326416016,2.419433594
1.314697266,0.444824219,1.157470703,0.638720703,2.326416016,2.419433594
1.314697266,1.499511719,-1.464111328,0.638720703,2.326416016,2.419433594
1.314697266,1.499511719,1.157470703,0.684521484,2.326416016,2.419433594
1.314697266,1.499511719,1.157470703,0.638720703,1.929443359,2.419433594
1.314697266,1.499511719,1.157470703,0.638720703,2.326416016,0.158691406
1.314697266,1.499511719,1.157470703,0.638720703,2.326416016,2.419433594
1.786376953,-0.805175781,1.160888672,0.509521484,2.304443359,1.408691406
-1.310302734,-0.805175781,1.160888672,0.509521484,2.304443359,1.408691406
1.786376953,0.249511719,1.160888672,0.509521484,2.304443359,1.408691406
1.786376953,-0.805175781,0.282470703,0.509521484,2.304443359,1.408691406
1.786376953,-0.805175781,1.160888672,0.463720703,2.304443359,1.408691406
1.786376953,-0.805175781,1.160888672,0.509521484,1.951416016,1.408691406
1.786376953,-0.805175781,1.160888672,0.509521484,2.304443359,1.169433594
1.786376953,0.249511719,0.282470703,0.463720703,1.951416016,1.169433594
-1.310302734,-0.805175781,0.282470703,0.463720703,1.951416016,1.169433594
-1.310302734,0.249511719,1.160888672,0.463720703,1.951416016,1.169433594
-1.310302734,0.249511719,0.282470703,0.509521484,1.951416016,1.169433594
-1.310302734,0.249511719,0.282470703,0.463720703,2.304443359,1.169433594
-1.310302734,0.249511719,0.282470703,0.463720703,1.951416016,1.408691406
-1.310302734,0.249511719,0.282470703,0.463720703,1.951416016,1.169433594
0.036376953,1.694824219,-0.589111328,0.859521484,1.554443359,3.908691406
0.439697266,1.694824219,-0.589111328,0.859521484,1.554443359,3.908691406
0.036376953,-2.250488281,-0.589111328,0.859521484,1.554443359,3.908691406
0.036376953,1.694824219,-1.467529297,0.859521484,1.554443359,3.908691406
0.036376953,1.694824219,-0.589111328,0.813720703,1.554443359,3.908691406
0.036376953,1.694824219,-0.589111328,0.859521484,1.201416016,3.908691406
0.036376953,1.694824219,-0.589111328,0.859521484,1.554443359,3.669433594
0.036376953,-2.250488281,-1.467529297,0.813720703,1.201416016,3.669433594
0.439697266,1.694824219,-1.467529297,0.813720703,1.201416016,3.669433594
0.439697266,-2.250488281,-0.589111328,0.813720703,1.201416016,3.669433594
0.439697266,-2.250488281,-1.467529297,0.859521484,1.201416016,3.669433594
0.439697266,-2.250488281,-1.467529297,0.813720703,1.554443359,3.669433594
0.439697266,-2.250488281,-1.467529297,0.813720703,1.201416016,3.908691406
0.439697266,-2.250488281,-1.467529297,0.813720703,1.201416016,3.669433594
-0.401123047,-1.430175781,-1.026611328,0.947021484,1.741943359,3.283691406
-0.872802734,-1.430175781,-1.026611328,0.947021484,1.741943359,3.283691406
-0.401123047,-0.375488281,-1.026611328,0.947021484,1.741943359,3.283691406
-0.401123047,-1.430175781,0.719970703,0.947021484,1.741943359,3.283691406
-0.401123047,-1.430175781,-1.026611328,0.551220703,1.741943359,3.283691406
-0.401123047,-1.430175781,-1.026611328,0.947021484,1.763916016,3.283691406
-0.401123047,-1.430175781,-1.026611328,0.947021484,1.741943359,3.044433594
-0.401123047,-0.375488281,0.719970703,0.551220703,1.763916016,3.044433594
-0.872802734,-1.430175781,0.719970703,0.551220703,1.763916016,3.044433594
-0.872802734,-0.375488281,-1.026611328,0.551220703,1.763916016,3.044433594
-0.872802734,-0.375488281,0.719970703,0.947021484,1.763916016,3.044433594
-0.872802734,-0.375488281,0.719970703,0.551220703,1.741943359,3.044433594
-0.872802734,-0.375488281,0.719970703,0.551220703,1.763916016,3.283691406
-0.872802734,-0.375488281,0.719970703,0.551220703,1.763916016,3.044433594
1.348876953,1.069824219,0.723388672,0.597021484,2.491943359,0.783691406
0.877197266,1.069824219,0.723388672,0.597021484,2.491943359,0.783691406
1.348876953,-2.875488281,0.723388672,0.597021484,2.491943359,0.783691406
1.348876953,1.069824219,-1.030029297,0.597021484,2.491943359,0.783691406
1.348876953,1.069824219,0.723388672,0.901220703,2.491943359,0.783691406
1.348876953,1.069824219,0.723388672,0.597021484,1.013916016,0.783691406
1.348876953,1.069824219,0.723388672,0.597021484,2.491943359,0.544433594
1.348876953,-2.875488281,-1.030029297,0.901220703,1.013916016,0.544433594
0.877197266,1.069824219,-1.030029297,0.901220703,1.013916016,0.544433594
0.877197266,-2.875488281,0.723388672,0.901220703,1.013916016,0.544433594
0.877197266,-2.875488281,-1.030029297,0.597021484,1.013916016,0.544433594
0.877197266,-2.875488281,-1.030029297,0.901220703,2.491943359,0.544433594
0.877197266,-2.875488281,-1.030029297,0.901220703,1.013916016,0.783691406
0.877197266,-2.875488281,-1.030029297,0.901220703,1.013916016,0.544433594
0.473876953,-2.680175781,-0.151611328,0.772021484,2.116943359,2.033691406
0.002197266,-2.680175781,-0.151611328,0.772021484,2.116943359,2.033691406
0.473876953,-1.625488281,-0.151611328,0.772021484,2.116943359,2.033691406
0.473876953,-2.680175781,-0.155029297,0.772021484,2.116943359,2.033691406
0.473876953,-2.680175781,-0.151611328,0.726220703,2.116943359,2.033691406
0.473876953,-2.680175781,-0.151611328,0.772021484,1.388916016,2.033691406
0.473876953,-2.680175781,-0.151611328,0.772021484,2.116943359,1.794433594
0.473876953,-1.625488281,-0.155029297,0.726220703,1.388916016,1.794433594
0.002197266,-2.680175781,-0.155029297,0.726220703,1.388916016,1.794433594
0.002197266,-1.625488281,-0.151611328,0.726220703,1.388916016,1.794433594
0.002197266,-1.625488281,-0.155029297,0.772021484,1.388916016,1.794433594
0.002197266,-1.625488281,-0.155029297,0.726220703,2.116943359,1.794433594
0.002197266,-1.625488281,-0.155029297,0.726220703,1.388916016,2.033691406
0.002197266,-1.625488281,-0.155029297,0.726220703,1.388916016,1.794433594
-1.276123047,-0.180175781,1.598388672,0.422021484,1.366943359,4.533691406
1.752197266,-0.180175781,1.598388672,0.422021484,1.366943359,4.533691406
-1.276123047,0.874511719,1.598388672,0.422021484,1.366943359,4.533691406
-1.276123047,-0.180175781,1.594970703,0.422021484,1.366943359,4.533691406
-1.276123047,-0.180175781,1.598388672,0.376220703,1.366943359,4.533691406
-1.276123047,-0.180175781,1.598388672,0.422021484,2.138916016,4.533691406
-1.276123047,-0.180175781,1.598388672,0.422021484,1.366943359,4.294433594
-1.276123047,0.874511719,1.594970703,0.376220703,2.138916016,4.294433594
1.752197266,-0.180175781,1.594970703,0.376220703,2.138916016,4.294433594
1.752197266,0.874511719,1.598388672,0.376220703,2.138916016,4.294433594
1.752197266,0.874511719,1.594970703,0.422021484,2.138916016,4.294433594
1.752197266,0.874511719,1.594970703,0.376220703,1.366943359,4.294433594
1.752197266,0.874511719,1.594970703,0.376220703,2.138916016,4.533691406
1.752197266,0.874511719,1.594970703,0.376220703,2.138916016,4.294433594
-1.166748047,-2.523925781,-1.354736328,0.881396484,2.163818359,0.627441406
0.986572266,-2.523925781,-1.354736328,0.881396484,2.163818359,0.627441406
-1.166748047,-1.469238281,-1.354736328,0.881396484,2.163818359,0.627441406
-1.166748047,-2.523925781,1.266845703,0.881396484,2.163818359,0.627441406
-1.166748047,-2.523925781,-1.354736328,0.660595703,2.163818359,0.627441406
-1.166748047,-2.523925781,-1.354736328,0.881396484,2.185791016,0.627441406
-1.166748047,-2.523925781,-1.354736328,0.881396484,2.163818359,2.575683594
-1.166748047,-1.469238281,1.266845703,0.660595703,2.185791016,2.575683594
0.986572266,-2.523925781,1.266845703,0.660595703,2.185791016,2.575683594
0.986572266,-1.469238281,-1.354736328,0.660595703,2.185791016,2.575683594
0.986572266,-1.469238281,1.266845703,0.881396484,2.185791016,2.575683594
0.986572266,-1.469238281,1.266845703,0.660595703,2.163818359,2.575683594
0.986572266,-1.469238281,1.266845703,0.660595703,2.185791016,0.627441406
0.986572266,-1.469238281,1.266845703,0.660595703,2.185791016,2.575683594
0.583251953,-0.023925781,0.395263672,0.531396484,1.413818359,3.127441406
-0.763427734,-0.023925781,0.395263672,0.531396484,1.413818359,3.127441406
0.583251953,1.030761719,0.395263672,0.531396484,1.413818359,3.127441406
0.583251953,-0.023925781,-0.483154297,0.531396484,1.413818359,3.127441406
0.583251953,-0.023925781,0.395263672,0.310595703,1.413818359,3.127441406
0.583251953,-0.023925781,0.395263672,0.531396484,1.435791016,3.127441406
0.583251953,-0.023925781,0.395263672,0.531396484,1.413818359,0.075683594
0.583251953,1.030761719,-0.483154297,0.310595703,1.435791016,0.075683594
-0.763427734,-0.023925781,-0.483154297,0.310595703,1.435791016,0.075683594
-0.763427734,1.030761719,0.395263672,0.310595703,1.435791016,0.075683594
-0.763427734,1.030761719,-0.483154297,0.531396484,1.435791016,0.075683594
-0.763427734,1.030761719,-0.483154297,0.310595703,1.413818359,0.075683594
-0.763427734,1.030761719,-0.483154297,0.310595703,1.435791016,3.127441406
-0.763427734,1.030761719,-0.483154297,0.310595703,1.435791016,0.075683594
1.458251953,-1.273925781,-0.479736328,0.706396484,1.038818359,4.377441406
1.861572266,-1.273925781,-0.479736328,0.706396484,1.038818359,4.377441406
1.458251953,-0.219238281,-0.479736328,0.706396484,1.038818359,4.377441406
1.458251953,-1.273925781,-1.358154297,0.706396484,1.038818359,4.377441406
1.458251953,-1.273925781,-0.479736328,0.485595703,1.038818359,4.377441406
1.458251953,-1.273925781,-0.479736328,0.706396484,1.060791016,4.377441406
1.458251953,-1.273925781,-0.479736328,0.706396484,1.038818359,1.325683594
1.458251953,-0.219238281,-1.358154297,0.485595703,1.060791016,1.325683594
1.861572266,-1.273925781,-1.358154297,0.485595703,1.060791016,1.325683594
1.861572266,-0.219238281,-0.479736328,0.485595703,1.060791016,1.325683594
1.861572266,-0.219238281,-1.358154297,0.706396484,1.060791016,1.325683594
1.861572266,-0.219238281,-1.358154297,0.485595703,1.038818359,1.325683594
1.861572266,-0.219238281,-1.358154297,0.485595703,1.060791016,4.377441406
1.861572266,-0.219238281,-1.358154297,0.485595703,1.060791016,1.325683594
-0.291748047,1.226074219,1.270263672,0.356396484,1.788818359,1.877441406
0.111572266,1.226074219,1.270263672,0.356396484,1.788818359,1.877441406
-0.291748047,-2.719238281,1.270263672,0.356396484,1.788818359,1.877441406
-0.291748047,1.226074219,0.391845703,0.356396484,1.788818359,1.877441406
-0.291748047,1.226074219,1.270263672,0.835595703,1.788818359,1.877441406
-0.291748047,1.226074219,1.270263672,0.356396484,1.810791016,1.877441406
-0.291748047,1.226074219,1.270263672,0.356396484,1.788818359,3.825683594
-0.291748047,-2.719238281,0.391845703,0.835595703,1.810791016,3.825683594
0.111572266,1.226074219,0.391845703,0.835595703,1.810791016,3.825683594
0.111572266,-2.719238281,1.270263672,0.835595703,1.810791016,3.825683594
0.111572266,-2.719238281,0.391845703,0.356396484,1.810791016,3.825683594
0.111572266,-2.719238281,0.391845703,0.835595703,1.788818359,3.825683594
0.111572266,-2.719238281,0.391845703,0.835595703,1.810791016,1.877441406
0.111572266,-2.719238281,0.391845703,0.835595703,1.810791016,3.825683594
0.145751953,-0.648925781,0.832763672,0.443896484,1.976318359,0.002441406
1.424072266,-0.648925781,0.832763672,0.443896484,1.976318359,0.002441406
0.145751953,0.405761719,0.832763672,0.443896484,1.976318359,0.002441406
0.145751953,-0.648925781,-0.920654297,0.443896484,1.976318359,0.002441406
0.145751953,-0.648925781,0.832763672,0.398095703,1.976318359,0.002441406
0.145751953,-0.648925781,0.832763672,0.443896484,1.248291016,0.002441406
0.145751953,-0.648925781,0.832763672,0.443896484,1.976318359,4.450683594
0.145751953,0.405761719,-0.920654297,0.398095703,1.248291016,4.450683594
1.424072266,-0.648925781,-0.920654297,0.398095703,1.248291016,4.450683594
1.424072266,0.405761719,0.832763672,0.398095703,1.248291016,4.450683594
1.424072266,0.405761719,-0.920654297,0.443896484,1.248291016,4.450683594
1.424072266,0.405761719,-0.920654297,0.398095703,1.976318359,4.450683594
1.424072266,0.405761719,-0.920654297,0.398095703,1.248291016,0.002441406
1.424072266,0.405761719,-0.920654297,0.398095703,1.248291016,4.450683594
1.895751953,1.851074219,-0.917236328,0.793896484,1.226318359,2.502441406
-0.325927734,1.851074219,-0.917236328,0.793896484,1.226318359,2.502441406
1.895751953,-2.094238281,-0.917236328,0.793896484,1.226318359,2.502441406
1.895751953,1.851074219,0.829345703,0.793896484,1.226318359,2.502441406
1.895751953,1.851074219,-0.917236328,0.748095703,1.226318359,2.502441406
1.895751953,1.851074219,-0.917236328,0.793896484,1.998291016,2.502441406
1.895751953,1.851074219,-0.917236328,0.793896484,1.226318359,1.950683594
1.895751953,-2.094238281,0.829345703,0.748095703,1.998291016,1.950683594
-0.325927734,1.851074219,0.829345703,0.748095703,1.998291016,1.950683594
-0.325927734,-2.094238281,-0.917236328,0.748095703,1.998291016,1.950683594
-0.325927734,-2.094238281,0.829345703,0.793896484,1.998291016,1.950683594
-0.325927734,-2.094238281,0.829345703,0.748095703,1.226318359,1.950683594
-0.325927734,-2.094238281,0.829345703,0.748095703,1.998291016,2.502441406
-0.325927734,-2.094238281,0.829345703,0.748095703,1.998291016,1.950683594
1.020751953,-1.898925781,1.707763672,0.618896484,1.601318359,3.752441406
0.549072266,-1.898925781,1.707763672,0.618896484,1.601318359,3.752441406
1.020751953,-0.844238281,1.707763672,0.618896484,1.601318359,3.752441406
1.020751953,-1.898925781,1.704345703,0.618896484,1.601318359,3.752441406
1.020751953,-1.898925781,1.707763672,0.923095703,1.601318359,3.752441406
1.020751953,-1.898925781,1.707763672,0.618896484,2.373291016,3.752441406
1.020751953,-1.898925781,1.707763672,0.618896484,1.601318359,0.700683594
1.020751953,-0.844238281,1.704345703,0.923095703,2.373291016,0.700683594
0.549072266,-1.898925781,1.704345703,0.923095703,2.373291016,0.700683594
0.549072266,-0.844238281,1.707763672,0.923095703,2.373291016,0.700683594
0.549072266,-0.844238281,1.704345703,0.618896484,2.373291016,0.700683594
0.549072266,-0.844238281,1.704345703,0.923095703,1.601318359,0.700683594
0.549072266,-0.844238281,1.704345703,0.923095703,2.373291016,3.752441406
0.549072266,-0.844238281,1.704345703,0.923095703,2.373291016,0.700683594
-0.729248047,0.601074219,-0.042236328,0.968896484,2.351318359,1.252441406
-1.200927734,0.601074219,-0.042236328,0.968896484,2.351318359,1.252441406
-0.729248047,1.655761719,-0.042236328,0.968896484,2.351318359,1.252441406
